id_aluna,dt_feed,age_a,motivo_n_dirige,dif_area,tot_aulas,id_inst,nota_inst,nota_escola,feed,nota
1d3c302d,2024-07-06,24,Falta de prática (anos sem dirigir),Manobras em geral (Ré),8,Maria Eduarda,5.0,5.0,Positivo,"Achei que nunca mais ia dirigir, mas o método da Maria Eduarda funciona. Estou feliz!"
793be7ba,2023-01-19,29,Falta de prática (anos sem dirigir),Manobras em geral (Ré),17,Sueli Lopes,4.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
0f1c92c4,2025-01-08,30,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),18,Giovana Cordeiro,5.0,4.0,Positivo,Consegui vencer meu trauma. A Giovana Cordeiro foi fundamental nesse processo.
c1d0d803,2025-02-10,48,Trauma (acidente anterior),Manobras em geral (Ré),9,Sueli Lopes,4.0,5.0,Positivo,A Sueli Lopes me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
a7324cd6,2025-02-02,30,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),6,Fatima Reis,3.0,4.0,Negativo,"Ela não me ensinou a estacionar direito, só ficamos andando pelo bairro."
67fea774,2023-02-11,24,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),11,Sueli Lopes,4.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
f9cc82ce,2024-07-26,40,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),18,Giovana Cordeiro,4.0,5.0,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
0f3c1cea,2025-07-26,49,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),11,Maria Eduarda,4.0,,Positivo,"Valeu o investimento, hoje tenho minha independência."
0a8013f2,2024-11-18,46,Medo de ladeiras/subidas,Dirigir em rodovias,16,Sueli Lopes,4.0,5.0,Positivo,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Sueli Lopes.
85c22252,2024-11-13,44,Trânsito intenso / Agressividade,Controle de embreagem (Subidas),9,Maria Eduarda,4.0,,Positivo,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
1bf78c65,2025-08-19,31,Trânsito intenso / Agressividade,Controle de embreagem (Subidas),11,Sueli Lopes,5.0,4.0,Positivo,
a65c9b5a,2025-03-17,36,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),16,Maria Eduarda,5.0,,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
50bc51f9,2023-06-29,27,Medo de ladeiras/subidas,Controle de embreagem (Subidas),8,Sueli Lopes,5.0,5.0,Positivo,"A Sueli Lopes não gritou, não foi irônica. Foi 100% apoio."
7ed2a78d,2023-12-21,33,Medo de ladeiras/subidas,Manobras em geral (Ré),8,Sueli Lopes,5.0,5.0,Positivo,A instrutora Sueli Lopes me deu dicas que vou levar para a vida.
ede95f57,2024-04-01,41,Trânsito intenso / Agressividade,Dirigir em rodovias,10,Giovana Cordeiro,4.0,5.0,Positivo,"Didática excelente da Giovana Cordeiro, me senti segura desde a primeira aula."
dc2d0371,2023-07-03,26,Ansiedade geral / Pânico,Dirigir em rodovias,11,Maria Eduarda,,5.0,,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
3174899d,2024-08-03,48,Trauma (acidente anterior),Controle de embreagem (Subidas),11,Giovana Cordeiro,4.0,4.0,Positivo,"O atendimento da escola foi ótimo, e as aulas com a Giovana Cordeiro foram perfeitas."
a372aac6,2024-11-06,26,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),12,Fatima Reis,5.0,4.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
997894a2,2023-03-16,33,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),8,Aline dos Santos,4.0,,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
5e2f17ec,2023-09-12,41,Medo de ladeiras/subidas,Manobras em geral (Ré),16,Maria Eduarda,4.0,5.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
9a95a49a,2023-05-25,45,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),8,Aline dos Santos,5.0,,Positivo,
52c73b61,2023-01-13,55,Ansiedade geral / Pânico,Dirigir em rodovias,19,Fatima Reis,4.0,5.0,Positivo,
8abfd269,2024-04-20,41,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),8,Aline dos Santos,,5.0,,Recomendo a Aline dos Santos para qualquer pessoa que tenha pânico de dirigir.
784b322b,2024-09-14,42,Medo de ladeiras/subidas,Manobras em geral (Ré),5,Fatima Reis,3.0,2.0,Negativo,Não senti que evoluí. A Fatima Reis não entendeu meu medo real.
e6068184,2024-05-16,22,Medo de errar e ser julgada,Trânsito intenso (Mudar de faixa),19,Giovana Cordeiro,5.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
54ee37fc,2024-09-23,25,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),18,Maria Eduarda,4.0,4.0,Positivo,O carro com direção hidráulica e ar fez toda a diferença.
0defccb8,2025-04-14,33,Medo de errar e ser julgada,Dirigir em rodovias,10,Sueli Lopes,2.0,,Negativo,
183668c4,2024-08-10,23,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),20,Maria Eduarda,,5.0,,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
d602a0ca,2023-08-02,30,Ansiedade geral / Pânico,Dirigir à noite / Chuva,13,Giovana Cordeiro,4.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
45fec8a3,2024-01-26,46,Trauma (acidente anterior),Controle de embreagem (Subidas),18,Aline dos Santos,4.0,5.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
8eab357d,2023-08-05,36,Trânsito intenso / Agressividade,Controle de embreagem (Subidas),13,Maria Eduarda,5.0,4.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
60a74726,2023-10-02,46,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),18,Aline dos Santos,4.0,5.0,Positivo,Agora sim me sinto habilitada de verdade! Obrigada Aline dos Santos!
189cbf7d,2025-10-03,29,Trânsito intenso / Agressividade,Manobras em geral (Ré),10,Fatima Reis,3.0,4.0,Negativo,Cancelei uma aula com 24h de antecedência e mesmo assim a escola me cobrou.
27331651,2024-11-12,30,Trauma (acidente anterior),Controle de embreagem (Subidas),12,Aline dos Santos,5.0,5.0,Positivo,Consegui vencer meu trauma. A Aline dos Santos foi fundamental nesse processo.
3bb89fe8,2025-08-26,45,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,15,Sueli Lopes,4.0,4.0,Positivo,A Sueli Lopes me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
d9113d28,2023-03-20,25,Ansiedade geral / Pânico,Dirigir à noite / Chuva,17,Maria Eduarda,5.0,4.0,Positivo,A instrutora Maria Eduarda me deu dicas que vou levar para a vida.
907b3f65,2025-06-26,32,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),9,Giovana Cordeiro,5.0,5.0,Positivo,"A Giovana Cordeiro não gritou, não foi irônica. Foi 100% apoio."
83bcca7c,2024-09-17,24,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),10,Aline dos Santos,5.0,4.0,Positivo,
30b4ae5e,2024-02-25,43,Trauma (acidente anterior),Dirigir em rodovias,10,Giovana Cordeiro,5.0,,Positivo,"Em apenas 5 aulas com a Giovana Cordeiro, minha evolução foi gigantesca."
9f90f844,2024-01-23,26,Trânsito intenso / Agressividade,Dirigir em rodovias,17,Giovana Cordeiro,4.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
43b6442c,2023-06-05,43,Medo de ladeiras/subidas,Dirigir à noite / Chuva,18,Maria Eduarda,4.0,,Positivo,Consegui vencer meu trauma. A Maria Eduarda foi fundamental nesse processo.
df7f3642,2023-01-18,44,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),3,Fatima Reis,2.0,3.0,Negativo,"Ela não me ensinou a estacionar direito, só ficamos andando pelo bairro."
a11d2abf,2023-03-13,46,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),13,Sueli Lopes,5.0,5.0,Positivo,
36c2b8f2,2025-02-13,27,Ansiedade geral / Pânico,Dirigir à noite / Chuva,18,Giovana Cordeiro,4.0,5.0,Positivo,Consegui vencer meu trauma. A Giovana Cordeiro foi fundamental nesse processo.
c3daa6f0,2023-06-15,44,Trauma (acidente anterior),Controle de embreagem (Subidas),8,Fatima Reis,2.0,3.0,Negativo,"A Fatima Reis ficava freando o carro por mim, não me deixou aprender."
f803eee3,2023-04-11,28,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),7,Fatima Reis,2.0,2.0,Negativo,
97fded45,2023-09-06,29,Insegurança em rodovias/velocidade,Manobras em geral (Ré),7,Fatima Reis,3.0,4.0,Negativo,"Achei a Fatima Reis um pouco ríspida, não me senti à vontade para tirar dúvidas."
46369773,2024-01-09,37,Trânsito intenso / Agressividade,Dirigir em rodovias,8,Fatima Reis,3.0,3.0,Negativo,
96a75334,2023-12-04,33,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),17,Maria Eduarda,,5.0,,A Maria Eduarda me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
3811bfe5,2023-05-13,26,Ansiedade geral / Pânico,Dirigir em rodovias,8,Sueli Lopes,5.0,4.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
dc65222c,2023-07-06,48,Medo de ladeiras/subidas,Manobras em geral (Ré),10,Fatima Reis,2.0,4.0,Negativo,"Paguei por 60 minutos, mas a aula com a Fatima Reis terminou 10 minutos antes."
9a25f407,2024-08-29,38,Medo de errar e ser julgada,Dirigir à noite / Chuva,4,Aline dos Santos,2.0,2.0,Negativo,
fd3fc631,2024-08-25,40,Insegurança em rodovias/velocidade,Dirigir em rodovias,9,Maria Eduarda,2.0,2.0,Negativo,"Paguei por 60 minutos, mas a aula com a Maria Eduarda terminou 10 minutos antes."
b58b084f,2025-07-31,29,Ansiedade geral / Pânico,Dirigir à noite / Chuva,12,Aline dos Santos,4.0,5.0,Positivo,
f587c649,2025-01-29,32,Insegurança em rodovias/velocidade,Dirigir à noite / Chuva,10,Aline dos Santos,5.0,5.0,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
ebc5c74c,2023-03-31,38,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),20,Aline dos Santos,5.0,5.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
cc720b7a,2024-07-09,42,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),10,Fatima Reis,2.0,4.0,Negativo,Senti que fui enrolada. Fiz 10 aulas e aprendi menos do que em 2 com uma amiga.
77ebd3c1,2025-02-20,42,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),17,Aline dos Santos,4.0,4.0,Positivo,Recomendo a Aline dos Santos para qualquer pessoa que tenha pânico de dirigir.
cd16f057,2023-11-05,36,Trauma (acidente anterior),Controle de embreagem (Subidas),9,Maria Eduarda,4.0,5.0,Positivo,A instrutora Maria Eduarda tem uma energia ótima e tornou as aulas leves e divertidas.
803028c6,2024-10-25,32,Ansiedade geral / Pânico,Dirigir em rodovias,10,Fatima Reis,2.0,3.0,Negativo,Instrutora Fatima Reis chegou atrasada e não pareceu se importar.
b13ca379,2024-08-19,43,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),12,Sueli Lopes,5.0,4.0,Positivo,
9e224617,2025-06-19,24,Ansiedade geral / Pânico,Dirigir em rodovias,9,Sueli Lopes,4.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
c6e525ca,2024-03-02,51,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),14,Aline dos Santos,5.0,5.0,Positivo,Recomendo a Aline dos Santos para qualquer pessoa que tenha pânico de dirigir.
354d0813,2023-12-26,50,Trânsito intenso / Agressividade,Manobras em geral (Ré),9,Giovana Cordeiro,4.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
5952b222,2024-08-22,46,Trânsito intenso / Agressividade,Manobras em geral (Ré),20,Maria Eduarda,4.0,5.0,Positivo,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
1c9bd970,2023-02-15,42,Medo de ladeiras/subidas,Controle de embreagem (Subidas),8,Fatima Reis,1.0,4.0,Negativo,A escola nunca atende o telefone. Difícil conseguir contato.
59b58005,2023-04-04,32,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),3,Fatima Reis,3.0,2.0,Negativo,"Ela não teve paciência com meu trauma, só queria que eu acelerasse."
b57a4552,2025-08-27,34,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),8,Sueli Lopes,4.0,5.0,Positivo,"Didática excelente da Sueli Lopes, me senti segura desde a primeira aula."
deebb39d,2025-03-28,46,Trânsito intenso / Agressividade,Manobras em geral (Ré),11,Aline dos Santos,,5.0,,
0cb01ef9,2023-02-24,37,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),10,Maria Eduarda,5.0,5.0,Positivo,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
49e7b737,2025-08-23,26,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),19,Aline dos Santos,5.0,4.0,Positivo,"Muito profissional, pontual e paciente. Valeu cada centavo."
0d6b02e6,2025-01-30,25,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),10,Fatima Reis,3.0,4.0,Negativo,Não senti que evoluí. A Fatima Reis não entendeu meu medo real.
ff5324dd,2024-08-18,32,Medo de ladeiras/subidas,Manobras em geral (Ré),10,Sueli Lopes,5.0,4.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
d421002e,2025-07-12,38,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),14,Maria Eduarda,5.0,5.0,Positivo,A instrutora Maria Eduarda tem uma energia ótima e tornou as aulas leves e divertidas.
4fc1694e,2024-08-11,39,Ansiedade geral / Pânico,Controle de embreagem (Subidas),15,Fatima Reis,4.0,4.0,Positivo,"Didática excelente da Fatima Reis, me senti segura desde a primeira aula."
f9cb4cc8,2023-09-21,25,Medo de errar e ser julgada,Dirigir à noite / Chuva,15,Maria Eduarda,4.0,5.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
dbcde63d,2023-08-09,46,Medo de ladeiras/subidas,Controle de embreagem (Subidas),8,Giovana Cordeiro,2.0,2.0,Negativo,O carro falhou duas vezes na subida. Fiquei mais nervosa do que já estava.
cfaf3300,2023-03-23,43,Medo de errar e ser julgada,Dirigir à noite / Chuva,19,Giovana Cordeiro,,5.0,,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
0cc258a8,2024-03-27,37,Trauma (acidente anterior),Controle de embreagem (Subidas),15,Maria Eduarda,5.0,,Positivo,
2f5d9a29,2025-06-17,49,Trânsito intenso / Agressividade,Manobras em geral (Ré),10,Giovana Cordeiro,4.0,,Positivo,
e5e70e9e,2025-08-19,39,Medo de errar e ser julgada,Dirigir à noite / Chuva,18,Giovana Cordeiro,4.0,4.0,Positivo,
3f23e51d,2024-07-06,28,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),3,Fatima Reis,2.0,3.0,Negativo,
1ab10fc8,2024-04-26,39,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),9,Sueli Lopes,4.0,4.0,Positivo,
80a7f67d,2024-05-28,37,Trauma (acidente anterior),Manobras em geral (Ré),13,Fatima Reis,5.0,5.0,Positivo,Recomendo a Fatima Reis para qualquer pessoa que tenha pânico de dirigir.
40c7e83b,2025-06-12,38,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),19,Aline dos Santos,5.0,4.0,Positivo,A instrutora Aline dos Santos tem uma energia ótima e tornou as aulas leves e divertidas.
daa0df61,2023-03-08,25,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),5,Maria Eduarda,2.0,2.0,Negativo,A Maria Eduarda ficava me apressando na hora de estacionar.
3a96a46f,2023-10-24,31,Ansiedade geral / Pânico,Manobras em geral (Ré),17,Aline dos Santos,4.0,5.0,Positivo,
786ef482,2024-07-03,52,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,18,Giovana Cordeiro,,,,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
21744c58,2024-01-17,47,Ansiedade geral / Pânico,Dirigir à noite / Chuva,14,Maria Eduarda,5.0,5.0,Positivo,"A instrutora Maria Eduarda é calma, simpática e passa muita tranquilidade."
270fb13d,2023-09-09,27,Medo de ladeiras/subidas,Controle de embreagem (Subidas),16,Giovana Cordeiro,5.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
2f888563,2023-02-20,55,Ansiedade geral / Pânico,Manobras em geral (Ré),18,Aline dos Santos,5.0,4.0,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
b29874d7,2024-06-15,40,Medo de ladeiras/subidas,Dirigir em rodovias,15,Sueli Lopes,5.0,4.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
af8d84f6,2023-11-08,46,Trauma (acidente anterior),Dirigir em rodovias,13,Aline dos Santos,5.0,5.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
f40cd57e,2025-07-18,49,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),13,Sueli Lopes,5.0,4.0,Positivo,
fa0823d8,2025-10-22,49,Insegurança em rodovias/velocidade,Estacionar (Baliza/Vaga de shopping),8,Maria Eduarda,5.0,4.0,Positivo,O carro com direção hidráulica e ar fez toda a diferença.
9a958e14,2023-04-05,38,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),15,Maria Eduarda,5.0,4.0,Positivo,"A Maria Eduarda não gritou, não foi irônica. Foi 100% apoio."
08b21c63,2025-06-01,41,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),15,Giovana Cordeiro,5.0,4.0,Positivo,
150838a1,2023-02-17,31,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),20,Maria Eduarda,4.0,4.0,Positivo,
ac6f9e4b,2025-07-15,42,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),6,Sueli Lopes,2.0,2.0,Negativo,A Sueli Lopes ficava me apressando na hora de estacionar.
40878c55,2025-10-29,36,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),15,Maria Eduarda,4.0,4.0,Positivo,
2dcf063c,2024-03-04,43,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),19,Maria Eduarda,4.0,5.0,Positivo,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
51983c05,2023-12-18,45,Ansiedade geral / Pânico,Dirigir em rodovias,17,Maria Eduarda,5.0,5.0,Positivo,"Didática excelente da Maria Eduarda, me senti segura desde a primeira aula."
a9f11ede,2025-06-10,48,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),10,Giovana Cordeiro,4.0,4.0,Positivo,"Didática excelente da Giovana Cordeiro, me senti segura desde a primeira aula."
222b0b46,2025-08-09,45,Ansiedade geral / Pânico,Dirigir em rodovias,9,Maria Eduarda,5.0,4.0,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
9cec0610,2024-05-21,38,Medo de errar e ser julgada,Controle de embreagem (Subidas),16,Maria Eduarda,4.0,4.0,Positivo,
5c736cee,2023-01-11,25,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),3,Fatima Reis,2.0,3.0,Negativo,A escola nunca atende o telefone. Difícil conseguir contato.
0ec2f77d,2024-03-15,38,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),20,Aline dos Santos,5.0,5.0,Positivo,"O carro da aula era novo, limpo e muito fácil de dirigir."
7e6d7e5c,2023-05-11,24,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),19,Maria Eduarda,4.0,5.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
8b723331,2025-10-09,36,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),10,Aline dos Santos,5.0,4.0,Positivo,
718b1c44,2025-03-13,28,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),8,Fatima Reis,4.0,4.0,Positivo,A Fatima Reis me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
a2eae952,2023-08-26,47,Medo de errar e ser julgada,Dirigir em rodovias,17,Giovana Cordeiro,,5.0,,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
a3eaf75b,2024-01-13,44,Medo de ladeiras/subidas,Dirigir em rodovias,19,Sueli Lopes,5.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
